
SPDR S&P 500 ETF Trust,Last: 388.67,Change:  -0.32
"Date: July 9, 2022 at 5:28 p.m. EDT",Bid: 388.68,Ask: 388.8,Size: 5*1,"Volume: 72,373,012"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Jul 11 2022,SPY220711C00460000,0.02,0,0,0.01,0,0.5896,0.0003,0.0001,18,460.00,SPY220711P00460000,0,0,70.58,71.48,0,0.02,-1,0,0
Mon Jul 11 2022,SPY220711C00465000,0.02,0,0,0.01,0,0.6242,0.0003,0,60,465.00,SPY220711P00465000,0,0,75.58,76.48,0,0.02,-1,0,0
Mon Jul 11 2022,SPY220711C00470000,0.01,0,0,0.01,0,0.6583,0.0002,0,106,470.00,SPY220711P00470000,0,0,80.58,81.48,0,0.02,-1,0,0
Mon Jul 11 2022,SPY220711C00480000,0.02,0,0,0.01,0,0.7251,0.0002,0,21,480.00,SPY220711P00480000,0,0,90.58,91.48,0,0.02,-1,0,0
Mon Jul 11 2022,SPY220711C00490000,0.01,0.005,0,0.01,13,0.7898,0.0001,0,78,490.00,SPY220711P00490000,0,0,100.58,101.48,0,0.02,-1,0,0
Wed Jul 13 2022,SPY220713C00290000,86.52,0,98.71,99.37,0,1.5475,0.9996,0,21,290.00,SPY220713P00290000,0.01,0,0,0.01,0,0.7807,-0.0004,0,1231
Wed Jul 13 2022,SPY220713C00295000,79.28,0,93.71,94.37,0,1.4511,0.9996,0.0001,1,295.00,SPY220713P00295000,0.01,0.005,0,0.01,1,0.7381,-0.0005,0,475
Wed Jul 13 2022,SPY220713C00300000,74.28,0,88.74,89.33,0,1.3702,0.9994,0.0001,1,300.00,SPY220713P00300000,0.01,0.005,0,0.01,35,0.6962,-0.0006,0.0001,620
Wed Jul 13 2022,SPY220713C00305000,0,0,83.74,84.33,0,1.2679,0.9993,0.0001,0,305.00,SPY220713P00305000,0.01,0.005,0,0.01,1,0.6547,-0.0007,0.0001,1831
Wed Jul 13 2022,SPY220713C00310000,65.84,0,78.71,79.37,0,1.1929,0.9992,0.0001,1,310.00,SPY220713P00310000,0.01,0.005,0,0.01,2,0.6139,-0.0008,0.0001,1750
Wed Jul 13 2022,SPY220713C00315000,0,0,73.77,74.34,0,1.1086,0.999,0.0001,0,315.00,SPY220713P00315000,0.02,0,0,0.01,0,0.5735,-0.001,0.0001,1680
Wed Jul 13 2022,SPY220713C00320000,69.2,0.4,68.71,69.37,10,1.0268,0.9987,0.0002,29,320.00,SPY220713P00320000,0.01,-0.005,0,0.01,1,0.5336,-0.0012,0.0002,534
Wed Jul 13 2022,SPY220713C00325000,0,0,63.75,64.34,0,0.9371,0.9984,0.0002,0,325.00,SPY220713P00325000,0.02,0,0.01,0.02,0,0.4963,-0.0015,0.0002,429
Wed Jul 13 2022,SPY220713C00328000,0,0,60.75,61.34,0,0.8906,0.9982,0.0002,0,328.00,SPY220713P00328000,0.01,-0.015,0.01,0.02,2,0.4731,-0.0017,0.0002,410
Wed Jul 13 2022,SPY220713C00330000,52.66,0,58.72,59.37,0,0.8602,0.998,0.0003,7,330.00,SPY220713P00330000,0.01,-0.015,0.01,0.02,2,0.4577,-0.0018,0.0003,1957
Wed Jul 13 2022,SPY220713C00332000,45.18,0,56.72,57.37,0,0.8302,0.9978,0.0003,5,332.00,SPY220713P00332000,0.01,-0.015,0.01,0.02,44,0.4423,-0.002,0.0003,770
Wed Jul 13 2022,SPY220713C00334000,0,0,54.75,55.34,0,0.8009,0.9976,0.0003,0,334.00,SPY220713P00334000,0.02,-0.005,0.01,0.02,1,0.4673,-0.0022,0.0003,1214
Wed Jul 13 2022,SPY220713C00335000,45.2,0,53.72,54.38,0,0.7862,0.9975,0.0004,7,335.00,SPY220713P00335000,0.01,-0.015,0.01,0.02,418,0.4589,-0.0023,0.0004,1517
Wed Jul 13 2022,SPY220713C00336000,0,0,52.74,53.38,0,0.7715,0.9974,0.0004,0,336.00,SPY220713P00336000,0.02,-0.015,0.01,0.02,1,0.4506,-0.0024,0.0004,191
Wed Jul 13 2022,SPY220713C00338000,39.25,0,50.72,51.38,0,0.7406,0.9971,0.0004,5,338.00,SPY220713P00338000,0.03,-0.005,0.01,0.02,12,0.4339,-0.0027,0.0004,526
Wed Jul 13 2022,SPY220713C00340000,48.85,-0.015,48.72,49.38,1,0.7144,0.9967,0.0005,2,340.00,SPY220713P00340000,0.02,-0.015,0.02,0.03,18836,0.4155,-0.0031,0.0005,1548
Wed Jul 13 2022,SPY220713C00342000,0,0,46.76,47.35,0,0.6858,0.9964,0.0006,0,342.00,SPY220713P00342000,0.02,-0.025,0.02,0.03,8956,0.3991,-0.0034,0.0006,1080
Wed Jul 13 2022,SPY220713C00344000,0,0,44.73,45.35,0,0.6585,0.9959,0.0006,0,344.00,SPY220713P00344000,0.02,-0.035,0.02,0.03,14,0.3828,-0.0039,0.0006,1545
Wed Jul 13 2022,SPY220713C00345000,37.44,0,43.73,44.38,0,0.6444,0.9956,0.0007,2,345.00,SPY220713P00345000,0.02,-0.035,0.02,0.03,540,0.3962,-0.0041,0.0007,1178
Wed Jul 13 2022,SPY220713C00346000,35.7,0,42.73,43.38,0,0.6313,0.9954,0.0007,45,346.00,SPY220713P00346000,0.03,-0.025,0.02,0.03,85,0.3876,-0.0044,0.0007,1747
Wed Jul 13 2022,SPY220713C00348000,29.44,0,40.73,41.39,0,0.6035,0.9947,0.0008,1,348.00,SPY220713P00348000,0.02,-0.045,0.02,0.03,136,0.3708,-0.005,0.0008,1279
Wed Jul 13 2022,SPY220713C00350000,39.31,0.43,38.77,39.36,17,0.5769,0.994,0.001,3,350.00,SPY220713P00350000,0.03,-0.045,0.03,0.04,391,0.3522,-0.0058,0.001,2777
Wed Jul 13 2022,SPY220713C00352000,37.32,0.405,36.74,37.39,2,0.5509,0.993,0.0012,3,352.00,SPY220713P00352000,0.03,-0.055,0.03,0.04,91,0.3497,-0.0068,0.0012,2704
Wed Jul 13 2022,SPY220713C00354000,23.96,0,34.75,35.4,0,0.5242,0.9918,0.0014,3,354.00,SPY220713P00354000,0.04,-0.065,0.03,0.04,23,0.332,-0.0079,0.0014,618
Wed Jul 13 2022,SPY220713C00355000,34.51,0.59,33.75,34.4,3,0.5116,0.9911,0.0015,4,355.00,SPY220713P00355000,0.05,-0.065,0.04,0.05,540,0.3306,-0.0086,0.0016,5541
Wed Jul 13 2022,SPY220713C00356000,31.22,0,32.76,33.41,0,0.4982,0.9903,0.0017,39,356.00,SPY220713P00356000,0.05,-0.075,0.04,0.05,51,0.3217,-0.0094,0.0017,999
Wed Jul 13 2022,SPY220713C00358000,28.07,-2.91,30.77,31.41,1,0.4837,0.9884,0.0021,26,358.00,SPY220713P00358000,0.06,-0.085,0.04,0.05,555,0.313,-0.0113,0.0021,1753
Wed Jul 13 2022,SPY220713C00360000,29.54,0.53,28.78,29.42,2,0.4581,0.986,0.0025,143,360.00,SPY220713P00360000,0.06,-0.115,0.06,0.07,1415,0.3001,-0.0138,0.0025,2708
Wed Jul 13 2022,SPY220713C00362000,25.85,0,26.79,27.44,0,0.4246,0.9827,0.0032,266,362.00,SPY220713P00362000,0.08,-0.135,0.07,0.08,458,0.2871,-0.0171,0.0032,1239
Wed Jul 13 2022,SPY220713C00364000,22.27,0,24.82,25.45,0,0.4009,0.9782,0.004,176,364.00,SPY220713P00364000,0.11,-0.155,0.09,0.1,6628,0.2777,-0.0215,0.004,1811
Wed Jul 13 2022,SPY220713C00365000,24.58,0.475,23.83,24.46,323,0.3973,0.9755,0.0045,303,365.00,SPY220713P00365000,0.11,-0.185,0.1,0.11,1151,0.2763,-0.0243,0.0045,3925
Wed Jul 13 2022,SPY220713C00366000,23.03,-0.14,22.85,23.48,7,0.3859,0.9722,0.0051,199,366.00,SPY220713P00366000,0.12,-0.215,0.11,0.12,1476,0.2699,-0.0275,0.0051,2050
Wed Jul 13 2022,SPY220713C00368000,22.41,1.18,20.89,21.51,8,0.3547,0.964,0.0065,581,368.00,SPY220713P00368000,0.17,-0.255,0.15,0.16,1267,0.2621,-0.0358,0.0065,2939
Wed Jul 13 2022,SPY220713C00370000,19,-0.34,18.96,19.56,7,0.3358,0.9526,0.0084,403,370.00,SPY220713P00370000,0.22,-0.315,0.21,0.22,25860,0.2533,-0.0471,0.0084,2659
Wed Jul 13 2022,SPY220713C00372000,17.38,-0.1,17.2,17.47,9,0.3151,0.9373,0.0107,711,372.00,SPY220713P00372000,0.3,-0.375,0.3,0.31,2157,0.2452,-0.0625,0.0107,2410
Wed Jul 13 2022,SPY220713C00374000,16.08,0.41,15.32,15.58,17,0.2999,0.9167,0.0137,1217,374.00,SPY220713P00374000,0.42,-0.445,0.41,0.42,9677,0.2386,-0.083,0.0137,1993
Wed Jul 13 2022,SPY220713C00375000,14.7,-0.08,14.4,14.65,57,0.2924,0.9041,0.0154,868,375.00,SPY220713P00375000,0.51,-0.465,0.48,0.5,7440,0.2353,-0.0956,0.0154,5066
Wed Jul 13 2022,SPY220713C00376000,13.71,-0.195,13.48,13.72,52,0.2851,0.8897,0.0172,1263,376.00,SPY220713P00376000,0.57,-0.525,0.57,0.58,3022,0.2325,-0.11,0.0172,3386
Wed Jul 13 2022,SPY220713C00378000,11.82,-0.375,11.7,11.93,59,0.2707,0.8551,0.0213,1397,378.00,SPY220713P00378000,0.8,-0.595,0.78,0.79,37360,0.227,-0.1447,0.0213,5698
Wed Jul 13 2022,SPY220713C00380000,10.02,-0.545,9.99,10.22,261,0.2612,0.8118,0.0258,1486,380.00,SPY220713P00380000,1.07,-0.685,1.07,1.08,18391,0.2223,-0.1879,0.0258,5986
Wed Jul 13 2022,SPY220713C00382000,8.24,-0.775,8.36,8.61,265,0.2509,0.7593,0.0304,1851,382.00,SPY220713P00382000,1.45,-0.755,1.44,1.45,15140,0.2167,-0.2405,0.0304,3750
Wed Jul 13 2022,SPY220713C00384000,6.72,-0.84,6.85,7.07,1942,0.2421,0.6974,0.0349,2137,384.00,SPY220713P00384000,1.98,-0.77,1.92,1.93,6774,0.2108,-0.3024,0.0349,2119
Wed Jul 13 2022,SPY220713C00385000,6.24,-0.645,6.14,6.36,1234,0.2377,0.6629,0.0369,2911,385.00,SPY220713P00385000,2.21,-0.85,2.21,2.22,28355,0.2087,-0.3369,0.0369,2830
Wed Jul 13 2022,SPY220713C00386000,5.55,-0.685,5.46,5.68,3547,0.2331,0.6264,0.0388,1896,386.00,SPY220713P00386000,2.56,-0.845,2.53,2.54,14330,0.2046,-0.3735,0.0388,2452
Wed Jul 13 2022,SPY220713C00388000,4.27,-0.73,4.32,4.34,18439,0.2242,0.5475,0.0416,2976,388.00,SPY220713P00388000,3.28,-0.905,3.28,3.3,24051,0.1987,-0.4524,0.0416,3435
Wed Jul 13 2022,SPY220713C00390000,3.26,-0.66,3.22,3.25,30103,0.2173,0.4629,0.0428,4459,390.00,SPY220713P00390000,4.2,-0.9,4.18,4.21,11051,0.1918,-0.537,0.0428,2259
Wed Jul 13 2022,SPY220713C00392000,2.34,-0.65,2.3,2.32,13360,0.2104,0.376,0.042,2688,392.00,SPY220713P00392000,5.4,-0.785,5.17,5.39,1660,0.1835,-0.624,0.042,1245
Wed Jul 13 2022,SPY220713C00394000,1.59,-0.615,1.57,1.58,7275,0.2036,0.2911,0.039,3090,394.00,SPY220713P00394000,6.75,-0.64,6.43,6.65,433,0.1718,-0.7089,0.039,484
Wed Jul 13 2022,SPY220713C00395000,1.29,-0.585,1.27,1.28,13061,0.2007,0.2511,0.0367,6213,395.00,SPY220713P00395000,7.44,-0.62,7.13,7.35,149,0.1656,-0.749,0.0368,465
Wed Jul 13 2022,SPY220713C00396000,1.02,-0.56,1.01,1.02,6515,0.1977,0.2136,0.0339,3506,396.00,SPY220713P00396000,7.9,-0.875,7.87,8.1,274,0.1589,-0.7866,0.034,73
Wed Jul 13 2022,SPY220713C00398000,0.63,-0.465,0.62,0.63,4303,0.1928,0.1478,0.0275,2823,398.00,SPY220713P00398000,10.07,-0.225,9.47,9.71,60,0.1437,-0.8524,0.0276,83
Wed Jul 13 2022,SPY220713C00400000,0.37,-0.365,0.36,0.37,12770,0.1889,0.0967,0.0207,4032,400.00,SPY220713P00400000,11.47,-0.465,11.21,11.45,1132,0,-0.9037,0.0208,103
Wed Jul 13 2022,SPY220713C00402000,0.2,-0.275,0.2,0.21,3136,0.1873,0.0602,0.0146,2043,402.00,SPY220713P00402000,12.81,-0.875,13.05,13.29,61,0.02,-0.9403,0.0147,15
Wed Jul 13 2022,SPY220713C00404000,0.11,-0.195,0.1,0.11,1146,0.1858,0.0363,0.0098,958,404.00,SPY220713P00404000,16.6,1.085,14.83,15.31,2,0.02,-0.9644,0.0099,43
Wed Jul 13 2022,SPY220713C00405000,0.09,-0.155,0.07,0.08,1751,0.1844,0.028,0.0079,1597,405.00,SPY220713P00405000,15.32,-1.15,15.72,16.35,2,0.02,-0.9728,0.008,191
Wed Jul 13 2022,SPY220713C00406000,0.07,-0.115,0.05,0.06,509,0.1833,0.0216,0.0063,1237,406.00,SPY220713P00406000,20,2.59,16.7,17.33,1,0.02,-0.9792,0.0064,10
Wed Jul 13 2022,SPY220713C00408000,0.03,-0.085,0.03,0.04,710,0.1865,0.013,0.004,767,408.00,SPY220713P00408000,21.69,2.39,18.67,19.31,1,0.02,-0.988,0.0041,23
Wed Jul 13 2022,SPY220713C00410000,0.03,-0.045,0.02,0.03,1771,0.1883,0.0081,0.0026,2215,410.00,SPY220713P00410000,21,-0.275,20.66,21.31,3,0.02,-0.993,0.0027,1155
Wed Jul 13 2022,SPY220713C00412000,0.02,-0.025,0.01,0.02,107,0.1923,0.0054,0.0018,2442,412.00,SPY220713P00412000,25.09,0,22.66,23.31,0,0.02,-0.9958,0.0019,35
Wed Jul 13 2022,SPY220713C00414000,0.02,-0.015,0.01,0.02,242,0.2066,0.0038,0.0012,2969,414.00,SPY220713P00414000,33.91,0,24.65,25.31,0,0.02,-0.9974,0.0014,5
Wed Jul 13 2022,SPY220713C00415000,0.01,-0.015,0.01,0.02,181,0.1857,0.0033,0.0011,545,415.00,SPY220713P00415000,37.3,0,25.65,26.31,0,0.02,-0.9979,0.0012,1
Wed Jul 13 2022,SPY220713C00416000,0.01,-0.015,0.01,0.02,517,0.1916,0.0029,0.0009,347,416.00,SPY220713P00416000,28.3,0,26.65,27.31,0,0.02,-0.9983,0.001,8
Wed Jul 13 2022,SPY220713C00418000,0.01,-0.005,0,0.01,137,0.2112,0.0024,0.0008,557,418.00,SPY220713P00418000,53.5,0,28.65,29.31,0,0.02,-0.9988,0.0008,1
Wed Jul 13 2022,SPY220713C00420000,0.01,-0.005,0,0.01,329,0.2238,0.0021,0.0006,1078,420.00,SPY220713P00420000,39.45,0,30.65,31.29,0,0.02,-0.9992,0.0007,0
Wed Jul 13 2022,SPY220713C00422000,0.02,0,0,0.01,0,0.2364,0.0019,0.0005,41,422.00,SPY220713P00422000,56.39,0,32.65,33.29,0,0.02,-0.9993,0.0006,0
Wed Jul 13 2022,SPY220713C00424000,0.01,0,0,0.01,0,0.2489,0.0017,0.0005,60,424.00,SPY220713P00424000,0,0,34.65,35.29,0,0.02,-0.9994,0.0005,0
Wed Jul 13 2022,SPY220713C00425000,0.01,0,0,0.01,0,0.2551,0.0016,0.0004,405,425.00,SPY220713P00425000,47.4,0,35.65,36.29,0,0.02,-0.9995,0.0004,0
Wed Jul 13 2022,SPY220713C00426000,0.02,0,0,0.01,0,0.2612,0.0016,0.0004,360,426.00,SPY220713P00426000,60.38,0,36.65,37.29,0,0.02,-0.9995,0.0004,0
Wed Jul 13 2022,SPY220713C00428000,0.01,0,0,0.01,0,0.2735,0.0015,0.0004,254,428.00,SPY220713P00428000,52.51,0,38.65,39.31,0,0.02,-0.9996,0.0004,2
Wed Jul 13 2022,SPY220713C00430000,0.01,0,0,0.01,0,0.2856,0.0014,0.0003,579,430.00,SPY220713P00430000,46,0,40.65,41.29,0,0.02,-0.9996,0.0003,0
Wed Jul 13 2022,SPY220713C00432000,0.01,0,0,0.01,0,0.2976,0.0013,0.0003,299,432.00,SPY220713P00432000,0,0,42.65,43.29,0,0.02,-0.9997,0.0003,0
Wed Jul 13 2022,SPY220713C00434000,0.02,0,0,0.01,0,0.3091,0.0012,0.0003,204,434.00,SPY220713P00434000,47.52,0,44.65,45.29,0,0.02,-0.9997,0.0002,0
Wed Jul 13 2022,SPY220713C00435000,0.01,0,0,0.01,0,0.315,0.0012,0.0003,79,435.00,SPY220713P00435000,29,0,45.65,46.29,0,0.02,-0.9998,0.0002,0
Wed Jul 13 2022,SPY220713C00436000,0.01,0,0,0.01,0,0.3214,0.0011,0.0003,43,436.00,SPY220713P00436000,27.81,0,46.65,47.29,0,0.02,-0.9998,0.0002,0
Wed Jul 13 2022,SPY220713C00438000,0.01,0,0,0.01,0,0.3327,0.0011,0.0002,375,438.00,SPY220713P00438000,0,0,48.65,49.29,0,0.02,-0.9998,0.0001,0
Wed Jul 13 2022,SPY220713C00440000,0.01,0,0,0.01,0,0.3443,0.001,0.0002,303,440.00,SPY220713P00440000,56,0,50.65,51.29,0,0.02,-0.9998,0.0001,0
Wed Jul 13 2022,SPY220713C00442000,0.01,0,0,0.01,0,0.3559,0.001,0.0002,43,442.00,SPY220713P00442000,0,0,52.65,53.29,0,0.02,-0.9999,0.0001,0
Wed Jul 13 2022,SPY220713C00444000,0.01,0,0,0.01,0,0.3678,0.0009,0.0002,39,444.00,SPY220713P00444000,0,0,54.65,55.29,0,0.02,-0.9999,0.0001,0
Wed Jul 13 2022,SPY220713C00445000,0.06,0,0,0.01,0,0.3735,0.0009,0.0002,131,445.00,SPY220713P00445000,36.32,0,55.65,56.29,0,0.02,-0.9999,0.0001,0
Wed Jul 13 2022,SPY220713C00446000,0.04,0,0,0.01,0,0.3792,0.0009,0.0002,15,446.00,SPY220713P00446000,0,0,56.65,57.29,0,0.02,-0.9999,0.0001,0
Wed Jul 13 2022,SPY220713C00448000,0.01,0,0,0.01,0,0.3906,0.0008,0.0002,174,448.00,SPY220713P00448000,0,0,58.65,59.28,0,0.02,-0.9999,0,0
Wed Jul 13 2022,SPY220713C00450000,0.01,0,0,0.01,0,0.4014,0.0008,0.0001,48,450.00,SPY220713P00450000,0,0,60.65,61.29,0,0.02,-0.9999,0,0
Wed Jul 13 2022,SPY220713C00455000,0.01,0,0,0.01,0,0.4292,0.0007,0.0001,66,455.00,SPY220713P00455000,0,0,65.65,66.29,0,0.02,-1,0,0
Wed Jul 13 2022,SPY220713C00460000,0.01,0,0,0.01,0,0.4565,0.0006,0.0001,173,460.00,SPY220713P00460000,0,0,70.65,71.29,0,0.02,-1,0,0
Wed Jul 13 2022,SPY220713C00465000,0.02,0,0,0.01,0,0.4834,0.0006,0.0001,57,465.00,SPY220713P00465000,0,0,75.65,76.29,0,0.02,-1,0,0
Wed Jul 13 2022,SPY220713C00470000,0.02,0,0,0.01,0,0.5099,0.0005,0.0001,71,470.00,SPY220713P00470000,0,0,80.65,81.29,0,0.02,-1,0,0
Fri Jul 15 2022,SPY220715C00195000,192,0,193.75,194.33,0,2.7028,1,0,1384,195.00,SPY220715P00195000,0.01,0,0,0.01,0,1.501,0,0,6173
Fri Jul 15 2022,SPY220715C00200000,175.8,0,188.75,189.35,0,2.572,1,0,70,200.00,SPY220715P00200000,0.01,0.005,0,0.01,2,1.376,0,0,12560
Fri Jul 15 2022,SPY220715C00205000,173.77,0,183.72,184.37,0,2.4002,1,0,1,205.00,SPY220715P00205000,0.01,0,0,0.01,0,1.376,0,0,9693
Fri Jul 15 2022,SPY220715C00210000,156.73,0,178.76,179.35,0,2.2654,1,0,0,210.00,SPY220715P00210000,0.01,0,0,0.01,0,1.3135,0,0,14272
Fri Jul 15 2022,SPY220715C00215000,163.81,0,173.72,174.38,0,2.1622,0.9999,0,1,215.00,SPY220715P00215000,0.01,0,0,0.01,0,1.251,-0.0001,0,4792
Fri Jul 15 2022,SPY220715C00220000,153.21,0,168.72,169.38,0,2.0579,0.9999,0,3,220.00,SPY220715P00220000,0.01,0,0,0.01,0,1.251,-0.0001,0,16484
Fri Jul 15 2022,SPY220715C00225000,0,0,163.72,164.38,0,1.9624,0.9998,0,0,225.00,SPY220715P00225000,0.01,0,0,0.01,0,1.126,-0.0001,0,6689
Fri Jul 15 2022,SPY220715C00230000,0,0,158.76,159.35,0,1.8658,0.9998,0,0,230.00,SPY220715P00230000,0.01,0,0,0.01,0,1.126,-0.0001,0,6529
Fri Jul 15 2022,SPY220715C00235000,0,0,153.74,154.38,0,1.7809,0.9998,0,0,235.00,SPY220715P00235000,0.01,0,0,0.01,0,1.0635,-0.0001,0,5389
Fri Jul 15 2022,SPY220715C00240000,142.62,0,148.73,149.38,0,1.6965,0.9997,0,2,240.00,SPY220715P00240000,0.01,0.005,0,0.01,2,1.001,-0.0001,0,4355
Fri Jul 15 2022,SPY220715C00245000,122,0,143.75,144.38,0,1.6228,0.9997,0,0,245.00,SPY220715P00245000,0.01,0,0,0.01,0,1.001,-0.0001,0,9665
Fri Jul 15 2022,SPY220715C00250000,122.69,0,138.76,139.39,0,1.5495,0.9996,0,12,250.00,SPY220715P00250000,0.01,0,0,0.01,0,0.9696,-0.0002,0,15164
Fri Jul 15 2022,SPY220715C00255000,0,0,133.77,134.36,0,1.5229,0.9996,0,0,255.00,SPY220715P00255000,0.01,0,0,0.01,0,0.9286,-0.0002,0,6323
Fri Jul 15 2022,SPY220715C00260000,106.18,0,128.74,129.39,0,1.4613,0.9996,0,3,260.00,SPY220715P00260000,0.01,0,0,0.01,0,0.8883,-0.0002,0,26785
Fri Jul 15 2022,SPY220715C00265000,0,0,123.74,124.4,0,1.3998,0.9995,0,0,265.00,SPY220715P00265000,0.01,0.005,0,0.01,1,0.8487,-0.0003,0,10763
Fri Jul 15 2022,SPY220715C00270000,0,0,118.77,119.36,0,1.3356,0.9994,0,0,270.00,SPY220715P00270000,0.01,0.005,0,0.01,2,0.8098,-0.0003,0,4317
Fri Jul 15 2022,SPY220715C00275000,102.36,0,113.74,114.4,0,1.2531,0.9994,0,75,275.00,SPY220715P00275000,0.01,0.005,0,0.01,10,0.7716,-0.0004,0,37619
Fri Jul 15 2022,SPY220715C00280000,95.1,0,108.74,109.4,0,1.2162,0.9993,0,8,280.00,SPY220715P00280000,0.01,0.005,0,0.01,24,0.7339,-0.0004,0,12348
Fri Jul 15 2022,SPY220715C00285000,107.03,0,103.74,104.4,0,1.1407,0.9992,0,35,285.00,SPY220715P00285000,0.01,0.005,0,0.01,3,0.6968,-0.0005,0,18669
Fri Jul 15 2022,SPY220715C00290000,99.3,0,98.75,99.4,0,1.0833,0.9991,0.0001,87,290.00,SPY220715P00290000,0.01,-0.005,0,0.01,22,0.6603,-0.0006,0.0001,5873
Fri Jul 15 2022,SPY220715C00295000,0,0,93.78,94.37,0,1.0285,0.999,0.0001,0,295.00,SPY220715P00295000,0.01,-0.005,0,0.01,121,0.6243,-0.0008,0.0001,7144
Fri Jul 15 2022,SPY220715C00300000,77,0,88.77,89.41,0,0.9797,0.9988,0.0001,65,300.00,SPY220715P00300000,0.01,-0.005,0,0.01,9780,0.5888,-0.0009,0.0001,40680
Fri Jul 15 2022,SPY220715C00301000,88.29,0,87.75,88.41,0,0.9681,0.9988,0.0001,15,301.00,SPY220715P00301000,0.01,0,0,0.01,0,0.5818,-0.001,0.0001,294
Fri Jul 15 2022,SPY220715C00302000,0,0,86.78,87.37,0,0.9542,0.9988,0.0001,0,302.00,SPY220715P00302000,0.01,-0.005,0,0.01,2,0.5747,-0.001,0.0001,1812
Fri Jul 15 2022,SPY220715C00303000,0,0,85.78,86.37,0,0.9435,0.9987,0.0001,0,303.00,SPY220715P00303000,0.01,-0.005,0,0.01,30005,0.5677,-0.001,0.0001,1076
Fri Jul 15 2022,SPY220715C00304000,0,0,84.79,85.37,0,0.9351,0.9987,0.0001,0,304.00,SPY220715P00304000,0.01,-0.005,0,0.01,118,0.5607,-0.0011,0.0001,799
Fri Jul 15 2022,SPY220715C00305000,83.73,0,83.75,84.41,0,0.9226,0.9986,0.0001,980,305.00,SPY220715P00305000,0.01,-0.015,0.01,0.01,3045,0.5538,-0.0011,0.0001,26283
Fri Jul 15 2022,SPY220715C00306000,0,0,82.79,83.38,0,0.9133,0.9986,0.0001,0,306.00,SPY220715P00306000,0.01,-0.015,0,0.01,359,0.5923,-0.0012,0.0001,632
Fri Jul 15 2022,SPY220715C00307000,0,0,81.79,82.38,0,0.9027,0.9985,0.0001,0,307.00,SPY220715P00307000,0.01,-0.015,0,0.01,100,0.5849,-0.0012,0.0001,1361
Fri Jul 15 2022,SPY220715C00308000,0,0,80.79,81.38,0,0.8921,0.9985,0.0001,0,308.00,SPY220715P00308000,0.02,0,0.01,0.02,0,0.584,-0.0013,0.0001,1319
Fri Jul 15 2022,SPY220715C00309000,0,0,79.79,80.38,0,0.8815,0.9984,0.0001,0,309.00,SPY220715P00309000,0.02,0,0.01,0.02,0,0.5765,-0.0013,0.0001,632
Fri Jul 15 2022,SPY220715C00310000,77.35,0,78.76,79.41,0,0.8739,0.9983,0.0001,59,310.00,SPY220715P00310000,0.01,-0.015,0.01,0.02,479,0.5691,-0.0014,0.0001,41930
Fri Jul 15 2022,SPY220715C00311000,0,0,77.76,78.38,0,0.8649,0.9983,0.0002,0,311.00,SPY220715P00311000,0.02,-0.005,0.01,0.02,988,0.5617,-0.0015,0.0002,825
Fri Jul 15 2022,SPY220715C00312000,0,0,76.79,77.38,0,0.8514,0.9982,0.0002,0,312.00,SPY220715P00312000,0.02,-0.005,0.01,0.02,8,0.5542,-0.0015,0.0002,638
Fri Jul 15 2022,SPY220715C00313000,0,0,75.8,76.38,0,0.8412,0.9981,0.0002,0,313.00,SPY220715P00313000,0.02,-0.005,0.01,0.02,10,0.5469,-0.0016,0.0002,2300
Fri Jul 15 2022,SPY220715C00314000,0,0,74.79,75.38,0,0.8306,0.9981,0.0002,0,314.00,SPY220715P00314000,0.02,-0.005,0.01,0.02,1000,0.5395,-0.0017,0.0002,1641
Fri Jul 15 2022,SPY220715C00315000,77.5,0,73.76,74.42,0,0.8204,0.998,0.0002,69,315.00,SPY220715P00315000,0.01,-0.025,0.01,0.02,16,0.5321,-0.0018,0.0002,21811
Fri Jul 15 2022,SPY220715C00316000,0,0,72.79,73.38,0,0.8112,0.9979,0.0002,0,316.00,SPY220715P00316000,0.03,0,0.01,0.02,0,0.5248,-0.0018,0.0002,944
Fri Jul 15 2022,SPY220715C00317000,0,0,71.79,72.38,0,0.8009,0.9978,0.0002,0,317.00,SPY220715P00317000,0.03,0,0.01,0.02,0,0.5175,-0.0019,0.0002,581
Fri Jul 15 2022,SPY220715C00318000,0,0,70.79,71.38,0,0.7905,0.9977,0.0002,0,318.00,SPY220715P00318000,0.02,-0.015,0.01,0.02,3,0.5102,-0.002,0.0002,2018
Fri Jul 15 2022,SPY220715C00319000,0,0,69.8,70.38,0,0.7792,0.9976,0.0002,0,319.00,SPY220715P00319000,0.02,-0.015,0.01,0.02,10,0.5029,-0.0021,0.0002,1147
Fri Jul 15 2022,SPY220715C00320000,68.15,-0.74,68.76,69.42,9,0.7727,0.9975,0.0002,22,320.00,SPY220715P00320000,0.02,-0.015,0.02,0.03,570,0.5209,-0.0022,0.0003,43350
Fri Jul 15 2022,SPY220715C00321000,57.61,0,67.77,68.42,0,0.7626,0.9974,0.0003,2,321.00,SPY220715P00321000,0.02,-0.015,0.01,0.02,903,0.4883,-0.0023,0.0003,2574
